provinsi_id,kabupaten_id,kepadatan_penduduk,tingkat_pendidikan,tingkat_pengangguran,akses_air_bersih,akses_listrik,fasilitas_kesehatan,jalan_aspal,luas_sawah,pendapatan_perkapita,jenis_wilayah,kemiskinan
28,409,7.08,9.36,10.05,72.67,70.6,13,56.77,245.91,1902871.99,rural,0
20,265,1.76,9.63,14.47,79.39,67.97,10,16.89,145.3,1223955.94,urban,1
5,358,277.32,9.71,6.66,59.35,95.93,16,93.0,1300.46,2252968.71,urban,0
28,72,344.86,10.1,6.68,50.62,93.78,13,39.8,939.09,1439852.7,urban,0
12,256,225.7,6.59,15.76,75.42,88.09,15,72.21,1940.14,3237453.91,urban,0
33,18,396.39,8.4,0.75,76.31,71.54,14,61.25,1537.01,1666336.69,urban,1
29,265,53.35,11.07,15.3,69.81,79.54,18,79.53,9902.5,2082711.44,urban,0
8,325,12.51,5.97,3.79,86.42,78.79,21,72.61,6128.14,654911.18,urban,1
6,244,110.05,7.41,13.62,87.7,67.94,13,53.98,8247.11,1887400.58,rural,0
10,64,295.63,9.54,8.95,98.89,90.68,21,57.25,1547.46,1273510.19,rural,0
9,55,901.7,9.76,1.7,83.98,89.81,16,74.77,1728.15,7378511.61,urban,0
20,389,139.9,8.27,5.19,79.81,70.05,15,59.93,766.22,4644776.26,rural,0
9,171,28.48,5.68,9.01,91.7,92.26,12,67.29,158.67,1743938.4,rural,0
17,430,106.74,7.6,24.6,70.39,76.82,14,55.66,9594.83,1078125.35,urban,1
20,377,75.61,9.62,1.98,64.24,85.18,13,51.93,250.81,2065552.42,urban,0
28,218,3387.49,4.47,5.82,89.01,78.66,17,66.15,2674.22,1515004.48,rural,1
1,285,73.25,8.87,3.7,89.33,75.17,14,68.2,162.48,6060857.74,urban,0
28,320,260.24,7.39,0.94,84.57,92.23,18,72.29,462.73,2437024.11,rural,0
6,113,109.27,9.72,3.04,93.12,93.42,20,34.57,477.76,1650794.2,urban,0
21,181,397.17,6.16,8.94,82.65,62.35,16,83.93,1143.09,1186402.9,rural,1
3,482,398.59,12.27,6.54,50.65,75.19,21,54.3,272.25,12550832.11,rural,0
18,16,54.94,7.62,1.78,86.8,70.24,7,78.83,2294.31,3139487.37,urban,0
19,490,269.48,9.57,1.96,66.27,83.36,12,67.56,18328.85,1938942.26,urban,0
17,34,271.47,7.36,9.01,62.21,56.0,14,39.29,24.7,3719553.89,urban,0
5,431,128.05,11.86,15.16,79.84,93.85,13,53.44,450.23,5059556.4,rural,0
27,27,133.58,6.54,6.71,53.86,79.2,17,90.23,70.9,1512549.71,rural,1
16,382,129.74,10.55,5.9,70.62,98.16,20,62.66,8182.13,1788754.41,rural,0
28,417,528.39,4.03,1.36,93.49,96.58,19,79.43,5312.0,2254291.56,rural,0
33,296,29.46,12.28,2.69,63.83,91.85,13,58.7,2624.77,2877656.88,rural,0
5,165,90.06,9.2,2.75,79.45,79.75,18,70.35,2204.2,2551481.66,rural,0
9,33,5.9,11.09,5.75,71.24,86.13,19,48.3,5559.66,3008859.12,rural,0
26,349,1332.07,12.2,13.76,84.18,88.08,16,69.21,1027.7,6653835.54,rural,0
3,196,274.67,7.82,1.7,99.28,97.69,17,24.45,10599.6,2143092.84,urban,0
13,95,35.38,6.33,3.81,95.8,82.45,14,52.89,13005.26,3985275.07,urban,0
18,361,54.73,10.64,6.16,81.86,86.76,16,73.08,48.58,2278579.99,urban,0
21,446,81.73,9.32,14.07,90.09,43.92,19,60.96,2375.97,2176739.77,rural,0
20,500,1147.68,8.37,5.78,78.55,93.02,19,69.52,2576.95,1392765.2,urban,0
15,460,236.84,12.8,4.16,70.91,69.91,17,41.65,570.53,532689.34,rural,1
6,302,92.8,8.29,2.71,93.95,69.9,14,69.44,4994.07,370638.3,rural,0
21,97,155.31,11.88,13.32,74.91,90.52,15,65.19,2089.03,2808580.32,rural,0
24,121,76.44,7.69,7.32,98.69,99.1,14,60.05,1545.99,3930424.1,urban,0
28,425,19.14,6.1,4.33,81.54,95.87,10,93.35,480.51,3458567.69,urban,0
32,236,166.96,3.01,3.94,73.18,92.54,14,33.47,3163.16,8001673.9,urban,0
6,453,23.26,13.09,7.84,56.3,88.91,20,69.06,11444.91,1361700.35,rural,0
33,88,110.07,8.42,2.18,84.77,80.27,16,76.9,7825.47,1639412.72,rural,0
22,5,199.5,7.29,5.22,90.81,90.59,15,52.58,3306.7,1139410.33,urban,0
11,475,327.98,9.27,10.61,46.23,21.61,14,55.54,1712.64,4598600.62,urban,0
4,24,492.56,6.32,9.05,48.77,90.97,12,59.74,110.48,1943466.12,urban,0
32,325,79.62,10.37,2.09,68.96,96.37,10,72.53,286.61,4014536.64,urban,0
29,40,988.54,7.58,6.91,51.06,56.74,15,82.47,1008.82,6838312.58,urban,0
28,466,319.52,7.34,4.59,69.97,84.02,19,67.98,8203.62,1252835.4,urban,1
26,125,1475.34,9.94,1.53,73.01,88.75,13,52.95,1186.39,1380719.54,urban,0
28,380,68.78,9.04,1.76,93.59,92.35,14,74.92,6870.22,1345805.98,urban,0
10,369,2.46,8.66,0.45,82.98,94.97,13,80.86,7748.4,3237832.44,urban,0
24,262,599.38,10.73,4.85,93.5,86.89,11,62.94,6173.41,2048972.73,rural,0
18,246,43.73,8.25,6.94,80.28,77.36,15,31.91,20648.46,1548199.61,urban,0
20,382,17.35,7.56,2.8,50.51,86.81,20,51.73,2335.24,952055.05,rural,1
14,87,65.63,11.53,11.02,96.03,88.2,11,88.21,24410.66,1054008.87,urban,0
21,139,55.29,11.0,5.88,85.19,61.49,8,66.53,2074.95,907724.62,urban,0
18,139,153.07,9.8,4.04,93.34,65.55,12,33.75,6848.8,2024031.65,urban,0
12,50,96.18,2.48,4.31,82.13,89.97,12,59.98,10734.11,1584219.8,rural,0
34,372,229.72,10.68,4.66,53.81,96.68,19,53.85,18542.17,673433.61,rural,0
32,117,107.49,7.86,21.23,87.88,63.02,11,54.14,7239.7,6097254.56,rural,0
18,229,127.13,7.01,9.53,74.65,93.72,15,33.96,457.63,1567642.31,rural,1
10,469,13.71,8.94,6.83,92.79,77.54,17,58.11,862.95,1961933.13,rural,0
9,211,131.65,8.61,3.38,73.18,79.22,14,59.58,7176.29,660489.04,rural,1
28,422,112.14,6.89,13.16,52.74,90.89,19,43.12,4654.77,5500276.69,rural,0
21,287,51.01,10.46,0.48,93.0,98.25,9,76.7,893.59,5878642.4,rural,0
6,176,35.57,7.99,5.16,88.36,87.63,12,85.64,3909.33,946990.12,urban,0
32,118,13.15,8.48,3.64,87.81,75.43,19,45.34,9422.84,1292919.5,urban,0
9,242,225.8,8.43,11.58,80.27,80.69,12,51.24,3988.68,13071231.54,urban,0
14,176,376.79,6.97,3.82,84.38,95.27,20,56.7,4475.64,2769973.32,urban,0
16,10,125.93,10.64,6.39,87.33,73.66,12,65.24,314.19,1204807.07,rural,0
8,512,833.3,5.8,23.91,94.22,73.46,22,89.96,6165.3,1190223.08,urban,1
18,368,195.67,5.24,4.1,91.76,93.63,17,49.55,896.81,1796302.44,urban,0
17,465,217.73,5.1,2.47,78.91,93.35,15,68.81,13088.84,1214700.22,rural,1
20,390,177.88,10.78,1.2,70.21,93.76,22,74.28,7721.55,2241888.93,rural,0
33,208,536.93,7.43,2.94,88.0,95.4,20,83.41,2964.91,3153081.22,urban,0
3,16,233.82,8.4,9.32,90.95,97.75,20,50.26,5031.67,1771330.78,rural,0
32,186,58.37,7.41,3.49,94.0,93.06,13,49.39,8748.26,14060516.76,rural,0
7,53,28.14,9.38,4.09,79.65,86.89,8,68.74,3273.58,632512.27,rural,0
13,233,1754.74,7.84,5.35,89.58,80.85,9,56.59,3187.51,4002543.25,urban,0
19,1,109.57,6.94,7.68,63.18,98.1,17,88.13,3415.94,2826768.13,rural,0
4,4,3823.64,6.58,3.52,62.41,75.01,16,53.66,2282.14,7072883.25,urban,0
13,499,29.32,8.82,6.12,55.52,87.51,14,37.29,10054.75,2037370.54,rural,0
15,188,42.23,6.58,1.37,68.74,80.92,14,28.4,1112.3,2135244.17,rural,0
15,166,18.66,7.58,3.34,56.81,81.52,16,81.14,923.13,3712596.21,urban,0
24,134,27.22,8.07,23.15,76.85,98.17,16,75.56,8997.18,1366932.01,rural,0
18,334,2.72,5.55,3.17,91.85,95.14,17,48.83,545.4,2969831.76,urban,0
30,376,790.39,3.42,2.99,72.13,77.99,20,62.77,162.56,1221753.47,urban,1
21,55,883.99,5.39,4.64,48.55,94.31,16,57.56,5101.09,2912616.42,urban,0
27,466,137.16,8.67,7.17,80.24,87.2,21,93.99,3891.92,285612.31,rural,0
27,287,315.13,11.35,8.63,75.68,86.47,15,45.92,14778.08,3104311.78,rural,0
29,436,5145.19,7.16,11.03,77.47,87.71,20,49.8,3180.38,2851836.27,urban,0
24,390,133.75,9.86,3.8,99.3,90.45,14,60.49,1221.89,1418576.02,rural,0
21,239,3036.35,11.79,1.82,96.78,83.52,12,65.26,370.58,476277.3,urban,0
29,426,61.67,10.26,5.56,90.07,85.08,16,46.59,1327.62,849505.15,rural,0
5,72,287.88,9.13,8.73,58.99,95.89,16,52.16,7900.94,2545920.48,urban,0
16,11,810.59,8.65,0.97,80.18,92.38,21,51.15,570.31,424215.42,rural,0
9,363,118.02,6.62,9.43,88.06,96.71,9,67.54,1236.21,1035905.83,urban,0
33,302,120.43,9.16,4.13,85.25,89.65,16,61.89,11500.18,2760497.66,rural,0
22,364,58.97,2.07,1.38,81.14,69.37,19,45.84,13847.65,13410930.06,urban,0
4,342,102.25,8.86,4.8,81.03,72.5,15,36.68,3893.74,3072365.13,urban,0
27,11,150.51,8.91,9.43,97.76,81.44,17,74.74,9681.74,5929336.01,urban,0
22,476,83.48,11.85,13.34,54.44,67.1,23,38.7,1843.62,5012988.93,rural,0
27,197,40.18,5.31,5.39,61.36,97.28,20,65.43,3343.49,2356042.46,urban,0
19,446,190.58,9.5,4.38,75.81,73.13,11,70.67,1620.25,4520870.19,rural,0
13,408,1002.61,10.53,6.24,57.77,78.64,8,74.94,704.16,4935999.18,urban,0
2,332,227.65,9.54,4.71,78.1,89.69,12,54.95,9736.26,5776743.82,rural,0
5,45,798.98,5.06,9.04,58.96,89.15,19,75.17,6710.52,6506936.69,rural,0
9,379,242.12,3.16,11.27,74.8,71.71,13,85.61,11171.36,1430829.25,urban,1
18,35,163.84,6.0,8.1,96.44,76.23,13,70.13,5033.84,1192383.89,urban,1
20,432,179.62,5.09,4.99,81.25,92.61,21,50.46,8177.44,267654.06,rural,0
31,484,11.23,6.0,6.52,84.31,86.97,12,72.46,773.56,3217506.94,urban,0
8,385,46.15,7.31,5.16,78.23,87.43,17,71.81,988.95,3014107.25,rural,0
4,30,5.59,3.37,1.54,84.31,84.39,15,76.09,5159.13,7025156.58,rural,0
5,181,324.48,7.26,3.06,88.35,82.47,14,71.05,1120.08,2393875.2,urban,0
15,159,111.13,10.13,4.17,69.83,85.7,14,67.78,3448.8,1388330.01,urban,0
17,242,220.17,10.46,2.05,75.86,89.57,14,72.01,2136.78,870038.1,urban,0
6,109,37.22,4.72,5.48,73.87,87.16,20,73.77,1896.96,7043355.07,urban,0
20,394,65.34,12.2,2.76,80.82,78.1,17,78.63,6329.29,2638152.65,rural,0
28,467,116.05,11.79,5.06,92.8,82.81,11,49.47,528.03,909199.98,urban,0
12,159,1074.33,5.33,3.0,81.88,92.25,18,75.59,1605.85,2246005.95,urban,0
23,172,182.93,9.93,6.98,72.96,82.2,10,41.39,11634.71,4786791.26,urban,0
21,490,12.83,11.51,10.35,77.17,99.09,11,50.78,1776.36,1373989.54,rural,0
22,146,177.23,7.32,1.98,88.08,89.34,21,59.06,1393.27,898337.85,urban,0
15,32,719.18,12.02,5.57,93.39,84.19,19,42.07,3690.51,3001482.57,urban,0
21,410,667.12,9.47,6.37,67.67,85.35,12,51.96,6211.6,7295103.54,rural,0
1,254,35.96,6.52,14.02,94.51,74.58,12,34.93,3908.58,745611.78,urban,1
26,422,251.52,8.3,7.05,75.49,92.83,14,54.11,1003.7,350772.06,rural,0
12,249,251.56,7.04,17.68,69.55,85.88,10,60.84,4625.76,1952239.09,urban,0
20,474,44.93,11.99,19.57,91.37,78.72,20,73.5,31.25,1579139.51,urban,0
34,404,164.32,8.25,5.0,67.64,87.68,15,82.19,12404.61,2703677.74,urban,0
8,218,19.26,3.47,2.87,64.4,89.76,16,57.54,3986.26,1363646.97,urban,1
31,289,74.26,7.26,18.15,88.42,88.4,22,58.41,16872.43,2467163.96,urban,0
21,63,719.16,5.16,6.66,50.47,61.92,17,80.48,354.51,871529.43,urban,1
8,119,657.58,8.24,7.36,91.53,92.99,14,55.33,1552.76,2018071.38,rural,0
1,167,314.08,4.85,2.63,87.58,88.42,16,60.77,5839.54,638994.86,rural,0
26,99,37.31,5.29,5.66,87.32,85.61,19,73.41,4054.21,1635980.85,urban,0
2,241,51.74,11.02,8.2,74.28,83.36,11,41.38,943.54,3603523.83,urban,0
32,378,29.6,6.57,10.02,69.52,96.91,14,48.22,1252.29,3060516.54,urban,0
3,183,52.55,9.75,0.72,82.08,86.4,14,81.3,9095.64,6429876.05,urban,0
27,73,1433.57,6.06,4.54,72.09,97.74,13,61.3,421.68,1191258.15,urban,1
32,338,85.63,7.76,6.2,91.46,84.69,14,65.44,2274.85,666073.43,urban,1
19,324,34.68,10.0,6.31,77.85,91.24,23,45.63,12326.67,2635937.5,urban,0
1,106,537.82,7.38,7.61,78.78,91.73,11,66.9,582.94,3221812.03,urban,0
34,448,31.0,7.55,6.31,83.95,86.68,15,46.42,4093.15,694826.58,urban,0
14,260,830.17,12.03,6.0,80.61,99.55,21,85.43,10386.46,5602178.63,urban,0
16,396,76.52,14.08,10.06,73.0,76.66,12,66.07,2004.16,13298605.74,urban,0
18,493,41.3,9.18,6.54,82.69,97.74,17,85.35,10670.59,220097.64,urban,0
23,285,4800.4,11.33,5.53,87.8,85.42,13,70.58,1574.96,4429730.23,urban,0
21,182,88.72,6.01,3.24,55.01,91.78,15,61.39,1350.38,1598412.99,urban,1
10,156,172.61,4.79,3.13,63.64,76.45,13,91.13,3327.21,2558108.46,urban,0
26,257,9.06,10.14,4.24,67.17,71.64,13,93.28,4564.86,3073221.84,urban,0
4,307,228.8,14.85,3.53,83.84,90.12,13,57.39,586.66,3838384.28,urban,0
33,442,19.34,7.96,22.23,87.84,98.96,14,80.64,984.32,3482738.3,rural,0
26,289,27.36,3.95,7.86,80.94,91.14,15,70.94,6510.76,1263285.45,urban,0
21,363,3.96,9.29,8.72,88.4,98.19,19,39.13,5592.09,2371987.24,rural,0
11,213,487.42,8.84,10.29,51.97,93.83,15,54.36,18220.66,1686767.07,urban,0
3,392,209.29,10.6,2.58,55.72,86.55,17,84.65,3903.32,1646638.24,urban,0
33,21,233.59,11.09,2.64,50.74,89.69,15,67.87,3945.62,2502893.82,rural,0
30,149,383.88,9.3,1.94,99.59,93.59,16,90.64,7014.8,1554298.46,urban,0
6,36,365.35,10.89,11.33,86.14,87.75,9,19.47,87.08,782333.74,urban,0
28,508,51.17,7.03,4.81,84.27,85.31,15,51.78,10367.53,324172.9,urban,0
18,105,49.75,10.65,5.27,70.84,98.58,23,65.54,14961.22,2291317.18,urban,0
15,511,1006.47,7.21,6.79,84.26,75.32,18,67.67,9004.98,2833465.21,urban,0
11,126,245.99,9.0,1.76,89.31,93.91,18,65.65,1558.98,562228.63,urban,0
33,377,44.85,11.42,2.55,61.94,98.39,13,38.15,2712.83,1111054.04,rural,0
17,81,22.51,3.2,15.24,37.78,78.47,14,54.11,496.55,2281064.51,urban,0
9,156,104.64,8.4,11.81,81.63,80.86,12,92.51,8865.4,848126.71,rural,0
17,477,251.99,10.05,3.19,79.48,93.98,12,64.84,4477.42,571416.33,urban,0
30,398,298.06,9.7,7.91,84.96,96.14,18,44.48,797.08,22784231.65,rural,0
29,181,396.4,11.91,4.16,99.22,83.12,18,70.99,12249.84,428208.01,urban,0
6,208,531.49,13.44,5.41,70.16,86.02,20,21.1,15483.07,1752076.12,urban,0
19,369,137.0,10.79,3.26,84.19,98.89,19,54.61,5898.63,1495519.24,rural,0
34,146,321.96,8.96,11.64,90.07,76.15,16,72.32,4270.59,1072582.07,urban,0
17,278,641.97,6.71,5.65,96.06,79.33,16,63.49,5070.97,3425600.18,urban,0
28,80,711.53,3.87,6.01,73.24,70.13,12,58.46,10635.04,595861.59,urban,1
15,189,227.24,11.0,3.92,75.07,99.78,10,65.98,4232.78,1361505.08,rural,0
5,393,18.29,9.82,5.97,79.31,81.43,22,73.48,1198.21,2882327.67,urban,0
29,81,19.29,7.65,15.38,81.99,49.83,14,72.91,3611.0,927347.74,urban,1
30,429,566.25,11.13,3.75,92.99,98.77,10,64.87,10287.6,1270597.31,urban,0
30,306,958.09,4.6,10.21,87.55,83.7,15,87.5,2437.19,501883.81,rural,1
15,30,702.07,9.19,7.34,78.69,96.9,20,52.1,5896.04,2216152.49,urban,0
28,293,89.4,9.28,1.31,80.93,84.24,20,52.01,5697.69,1475389.47,urban,0
8,1,301.19,6.36,2.8,62.81,53.26,15,51.22,1305.2,1632472.86,rural,1
29,453,98.51,3.58,2.5,91.98,66.61,8,84.51,1590.31,4238573.35,rural,0
3,316,23.22,5.49,4.16,81.48,93.53,22,89.58,818.78,2675222.49,rural,0
31,458,52.37,6.87,4.35,80.26,91.84,15,54.53,10396.9,799945.04,urban,0
7,456,543.6,10.75,11.03,76.84,90.54,15,67.64,5588.7,331328.89,rural,0
13,238,312.78,12.35,10.93,55.3,83.71,13,73.1,3311.68,1204061.66,rural,1
8,275,819.37,13.47,1.35,52.0,56.06,13,83.81,9145.45,2260758.24,urban,0
31,78,636.84,7.74,6.15,87.3,93.34,11,49.84,6457.25,1038989.81,rural,0
20,257,255.26,13.36,6.95,74.25,95.74,9,27.18,632.94,934387.18,rural,0
14,104,1526.79,10.03,1.26,69.98,72.68,9,57.07,15992.46,1645989.01,urban,1
27,76,419.43,9.75,5.69,87.75,90.81,20,48.33,3417.09,720871.88,rural,0
26,268,687.13,6.95,3.76,63.65,87.48,21,32.25,1714.95,3792611.98,rural,0
6,237,274.04,5.78,6.45,79.82,88.85,14,51.11,1084.88,3741439.73,urban,0
14,432,1139.52,10.84,4.39,85.59,87.26,15,64.15,128.62,2267995.77,urban,0
20,12,19.98,7.76,1.44,89.29,99.13,23,66.2,13677.34,2609849.42,urban,0
31,337,106.74,4.95,1.57,72.07,96.53,18,45.35,1509.25,5175378.15,urban,0
15,73,1186.58,7.92,8.21,64.15,74.06,13,55.17,978.44,3626981.77,rural,0
6,298,56.19,6.67,6.02,91.45,76.93,14,80.45,6591.24,4941857.56,urban,0
26,324,57.14,7.31,4.48,71.62,82.13,13,53.56,3877.8,2160297.95,urban,0
13,110,31.45,7.47,3.75,65.65,62.47,11,72.19,1771.24,1197409.29,urban,1
3,489,23.4,6.36,4.24,92.21,93.72,16,74.15,14320.45,971851.6,urban,0
21,317,101.62,8.39,3.75,90.51,81.49,18,32.03,675.36,2234225.64,urban,0
9,155,281.19,8.62,4.63,76.73,88.15,22,57.76,5036.15,4768148.65,rural,0
2,50,512.0,4.53,6.8,93.39,93.55,16,35.19,2022.28,1207379.66,rural,0
27,293,161.39,9.32,3.9,65.71,91.69,18,79.61,4695.34,1800791.38,urban,0
28,264,578.52,8.94,9.94,78.24,86.18,13,52.09,19034.41,3093506.5,urban,0
27,415,151.26,9.3,10.0,67.76,83.66,11,59.31,4204.44,3496125.84,urban,0
33,480,99.68,8.56,4.33,78.82,81.4,20,69.65,8433.03,8927988.4,urban,0
25,103,305.82,10.99,8.43,73.61,95.15,16,83.69,1018.8,1694458.2,rural,0
6,10,45.87,9.27,2.68,69.87,80.13,9,48.14,6313.0,742326.61,rural,1
31,179,241.83,6.05,4.94,43.67,95.31,14,58.99,6981.02,4686930.69,urban,0
4,27,21.82,6.2,2.34,50.09,91.85,13,90.14,4554.37,4960685.72,urban,0
18,260,297.16,5.51,0.91,38.51,94.4,16,58.98,6163.38,2167947.26,urban,0
11,60,213.97,2.93,1.02,89.49,92.27,19,63.34,802.1,1321372.97,urban,0
18,58,510.91,11.55,3.8,94.65,96.91,12,21.87,11929.04,6057808.74,urban,0
21,211,36.71,6.4,4.83,84.6,97.87,17,45.94,731.75,4642360.26,urban,0
26,444,83.43,9.4,1.45,61.98,92.84,17,76.03,6702.29,773787.0,urban,0
33,27,321.67,8.98,9.69,74.86,97.54,11,53.96,1976.33,1048994.04,urban,0
20,41,63.63,7.95,6.72,82.37,81.82,12,62.72,1698.09,1051311.26,urban,1
14,168,4683.77,12.19,0.84,85.54,92.26,18,86.16,1027.62,4468522.5,rural,0
3,57,38.0,8.01,4.62,76.97,86.32,15,82.02,3795.03,2413570.21,rural,0
21,343,30.85,9.19,0.58,63.98,76.81,7,74.29,9512.42,457068.03,rural,1
4,464,338.21,8.44,12.8,77.75,93.25,12,37.87,90.95,881507.48,urban,0
33,340,35.96,9.35,1.37,97.07,78.91,15,54.02,4313.24,2936055.99,urban,0
9,178,429.7,7.54,2.04,83.76,76.56,15,60.62,28854.87,900662.89,urban,1
17,72,53.2,8.64,11.31,55.26,87.44,25,76.85,2002.85,1433690.32,rural,0
32,132,463.01,11.84,1.22,76.91,91.52,16,44.21,15289.64,5735114.38,rural,0
22,89,4720.84,6.29,2.74,70.59,89.05,17,66.02,2282.71,1731767.71,rural,1
2,3,269.89,5.87,7.47,52.22,63.27,18,53.76,1902.37,3524111.39,urban,0
4,330,4.78,5.05,3.32,96.85,80.96,12,53.89,10089.86,2470806.46,rural,0
14,484,15.59,4.67,2.57,75.59,94.71,13,78.86,3106.17,3288757.37,urban,0
19,174,115.51,5.98,4.38,74.88,58.62,18,45.6,2583.98,5525026.93,urban,0
5,286,103.94,8.27,6.55,81.14,90.44,16,58.96,8341.03,1958530.04,urban,0
34,354,9.84,8.35,10.41,59.04,98.16,12,59.07,16571.57,3741143.07,urban,0
25,20,13.49,6.12,12.72,90.36,79.06,12,47.67,9603.72,1915956.99,rural,0
29,171,8.1,10.86,3.81,94.62,92.08,7,73.45,16811.6,1872496.1,urban,0
16,389,292.94,8.48,8.39,78.74,98.94,14,46.71,6709.18,889944.98,rural,0
7,450,38.54,9.35,10.15,69.99,66.25,11,68.05,797.67,3034018.6,rural,0
16,286,58.62,4.46,1.45,77.64,88.47,19,67.0,4887.52,11154265.42,rural,0
25,354,52.9,7.15,1.83,91.89,99.27,11,41.7,386.35,1358955.19,rural,0
13,4,297.84,9.75,3.27,60.69,91.82,12,56.91,3606.79,8187741.64,rural,0
12,56,232.4,11.79,7.97,96.31,85.5,12,93.29,3063.15,373515.86,rural,0
17,511,257.19,10.65,3.84,89.91,94.9,11,59.67,21263.4,564034.47,urban,0
32,490,919.02,2.19,1.04,70.65,71.49,14,78.99,6711.85,1759643.66,urban,1
9,98,1464.67,6.14,10.78,77.92,92.92,13,81.45,797.07,605551.32,rural,1
1,235,15.65,8.94,10.44,95.25,75.48,18,56.59,1964.81,588103.3,rural,0
4,425,91.88,7.58,4.74,82.58,87.2,15,76.04,55.66,3320317.85,urban,0
20,283,128.94,10.2,3.16,60.19,96.43,13,54.25,2798.07,1039738.03,urban,0
24,234,32.84,6.81,14.52,68.84,89.15,14,64.08,2863.89,1782389.36,rural,1
21,70,925.74,4.17,1.89,45.75,61.08,19,40.17,4080.99,3055827.93,rural,0
6,189,272.0,4.13,2.88,78.79,93.96,17,65.17,3095.81,847367.11,urban,1
12,382,436.27,7.73,9.04,39.74,92.02,12,63.37,1402.02,1640232.41,urban,1
27,301,308.05,8.86,14.17,92.36,89.53,19,49.09,16185.64,809663.97,urban,0
10,309,1420.31,7.77,5.2,86.94,97.25,20,61.44,7734.18,4546517.96,urban,0
24,182,88.12,9.19,5.62,93.57,97.54,20,51.64,5228.63,2612409.25,rural,0
14,80,24.37,9.51,13.84,80.95,80.15,15,78.59,20262.64,4030735.44,rural,0
25,418,33.85,8.37,15.42,70.8,89.07,15,61.38,3672.14,528938.81,urban,0
6,23,19.59,5.25,1.62,91.04,65.74,19,53.35,2258.32,1689168.81,rural,1
20,484,312.34,9.19,4.83,85.91,87.73,17,66.31,3379.2,8416303.87,rural,0
4,308,274.69,9.1,2.57,87.82,89.39,16,83.99,3164.23,2857425.54,rural,0
16,212,40.05,10.51,3.58,84.32,79.15,17,38.87,10795.37,1312396.87,rural,0
2,321,124.05,8.77,7.17,93.13,72.22,13,61.23,3660.6,3999302.43,urban,0
29,477,735.38,8.94,8.01,88.36,91.27,17,64.19,6540.94,751917.47,rural,0
30,101,113.7,6.25,1.99,94.84,74.13,14,23.05,6511.52,2565868.85,urban,0
9,217,326.69,7.05,8.21,68.31,82.83,10,62.06,340.82,1124361.07,urban,1
24,472,273.73,8.64,4.07,92.59,98.04,14,50.23,12116.12,1338362.71,urban,0
32,166,20.31,7.63,10.72,80.39,67.7,13,45.43,3082.1,2188448.05,urban,0
13,468,117.6,5.88,0.1,86.27,84.06,14,54.64,965.44,457839.82,rural,1
17,466,35.64,8.21,1.79,90.04,80.74,21,86.12,1537.27,3437048.13,urban,0
11,465,19.98,6.14,6.21,80.81,83.7,15,80.75,2908.15,485164.69,urban,1
31,115,32.23,12.41,3.5,67.13,83.4,20,93.63,4620.78,2252336.43,urban,0
1,176,821.57,8.47,2.27,96.68,76.15,14,59.93,6148.85,1196575.88,rural,0
17,256,13.54,10.41,2.7,72.99,79.08,15,68.2,3182.7,707096.1,rural,1
12,401,119.37,9.45,8.42,79.97,86.17,17,54.78,9564.87,255896.08,urban,0
9,213,79.46,10.53,4.82,87.87,96.28,13,58.79,525.0,1085696.59,rural,0
15,451,214.34,6.88,7.53,59.21,79.82,14,37.06,4538.64,694900.54,rural,1
34,327,63.27,11.81,7.91,71.62,84.85,23,51.78,1328.57,2389277.68,rural,0
30,308,35.71,7.79,3.99,74.72,87.48,16,38.73,7784.03,1733584.37,urban,1
14,92,45.54,7.14,3.04,81.98,87.64,11,35.76,1402.77,830874.64,urban,0
28,140,794.0,7.95,3.09,89.5,80.8,13,88.57,5306.96,4558426.84,urban,0
15,151,1203.59,9.92,2.16,82.51,48.69,10,56.43,1234.42,3817549.86,rural,0
30,340,2019.78,10.02,1.31,66.65,85.94,13,57.94,808.93,3998843.97,rural,0
15,380,457.49,12.51,4.94,79.8,90.73,12,81.74,1094.89,689516.17,rural,0
15,198,17.89,10.19,1.65,53.84,93.09,12,59.83,700.51,3017322.32,urban,0
32,214,15.63,10.0,2.06,80.74,87.8,18,70.61,5289.05,1079857.88,urban,0
30,350,7.73,9.46,6.08,84.66,90.79,20,59.54,7967.14,1337714.57,urban,0
13,505,299.02,8.35,10.07,93.8,97.51,10,80.27,1423.06,2177663.2,urban,0
25,140,67.88,10.57,1.7,43.89,94.85,18,37.96,9061.88,3065536.16,rural,0
2,258,352.97,10.16,2.75,74.58,81.2,16,72.64,2195.48,3215936.99,rural,0
17,487,552.15,9.42,0.77,73.9,88.3,13,91.91,7961.05,1436610.82,urban,0
9,212,310.66,9.98,16.76,75.84,97.64,16,88.41,16016.43,1358337.56,urban,0
1,114,19.24,8.69,3.54,85.04,85.56,15,89.25,2435.15,6957576.16,urban,0
19,209,13.57,9.18,4.14,83.12,83.94,12,51.91,350.55,1255168.98,rural,0
28,80,456.97,9.59,1.12,69.09,69.5,17,79.42,1822.55,2408194.66,urban,0
5,390,23.52,11.11,5.29,71.96,66.57,12,74.06,1483.17,1525755.11,urban,1
23,26,61.17,12.32,5.25,81.41,96.37,10,77.62,3688.15,642170.72,urban,0
27,370,119.73,11.45,4.32,57.61,86.59,16,91.35,4196.59,795424.71,urban,0
19,414,321.42,5.62,8.96,89.84,71.52,16,73.94,6723.63,2977741.92,urban,0
